76,Amerine-0076.dng,Italy,,1
77,Amerine-0077.dng,Italy,,1
78,Amerine-0078.dng,Italy,,1
79,Amerine-0079.dng,Italy,,1
80,Amerine-0080.dng,Italy,,1
81,Amerine-0081.dng,Italy,,1
82,Amerine-0082.dng,Italy,,1
83,Amerine-0083.dng,Italy,,1
84,Amerine-0084.dng,Italy,,1
85,Amerine-0085.dng,Italy,,1
86,Amerine-0086.dng,Italy,,1
87,Amerine-0087.dng,Italy,,1
88,Amerine-0088.dng,Italy,,1
89,Amerine-0089.dng,Italy,,1
90,Amerine-0090.dng,Italy,,1
91,Amerine-0091.dng,Italy,,1
92,Amerine-0092.dng,Italy,,1
93,Amerine-0093.dng,Italy,,1
94,Amerine-0094.dng,Italy,,1
95,Amerine-0095.dng,Italy,,1
96,Amerine-0096.dng,Italy,,1
97,Amerine-0097.dng,Italy,,1
98,Amerine-0098.dng,Italy,,1
99,Amerine-0099.dng,Italy,,1
100,Amerine-0100.dng,Italy,,1
101,Amerine-0101.dng,Italy,,1
102,Amerine-0102.dng,Italy,,1
103,Amerine-0103.dng,Italy,,1
104,Amerine-0104.dng,Italy,,1
105,Amerine-0105.dng,Italy,,1
106,Amerine-0106.dng,Italy,,1
107,Amerine-0107.dng,Italy,,1
108,Amerine-0108.dng,Italy,,1
109,Amerine-0109.dng,Italy,,1
110,Amerine-0110.dng,Italy,,1
111,Amerine-0111.dng,Italy,,1
112,Amerine-0112.dng,Italy,,1
113,Amerine-0113.dng,Italy,,1
114,Amerine-0114.dng,Italy,,1
115,Amerine-0115.dng,Italy,,1
116,Amerine-0116.dng,Italy,,1
117,Amerine-0117.dng,Italy,,1
118,Amerine-0118.dng,Italy,,1
119,Amerine-0119.dng,Italy,,1
120,Amerine-0120.dng,Italy,,1
121,Amerine-0121.dng,Italy,,1
122,Amerine-0122.dng,Italy,,1
123,Amerine-0123.dng,Italy,,1
124,Amerine-0124.dng,Italy,,1
125,Amerine-0125.dng,Italy,,1
126,Amerine-0126.dng,Italy,,1
127,Amerine-0127.dng,Italy,,1
128,Amerine-0128.dng,Italy,,1
129,Amerine-0129.dng,Italy,,1
130,Amerine-0130.dng,Italy,,1
131,Amerine-0131.dng,Italy,,1
132,Amerine-0132.dng,Italy,,1
133,Amerine-0133.dng,Italy,,1
134,Amerine-0134.dng,Italy,,1
135,Amerine-0135.dng,Italy,,1
136,Amerine-0136.dng,Italy,,1
137,Amerine-0137.dng,Italy,,1
138,Amerine-0138.dng,Italy,,1
139,Amerine-0139.dng,Italy,,1
140,Amerine-0140.dng,Italy,,1
141,Amerine-0141.dng,Italy,,1
142,Amerine-0142.dng,Italy,,1
143,Amerine-0143.dng,Italy,,1
144,Amerine-0144.dng,Italy,,1
145,Amerine-0145.dng,Italy,,1
146,Amerine-0146.dng,Italy,,1
147,Amerine-0147.dng,Italy,,1
148,Amerine-0148.dng,Italy,,1
149,Amerine-0149.dng,Italy,,1
150,Amerine-0150.dng,Italy,,1
151,Amerine-0151.dng,Italy,,1
152,Amerine-0152.dng,Italy,,1
153,Amerine-0153.dng,Italy,,1
154,Amerine-0154.dng,Italy,,1
155,Amerine-0155.dng,Italy,,1
156,Amerine-0156.dng,Italy,,1
157,Amerine-0157.dng,Italy,,1
158,Amerine-0158.dng,Italy,,1
159,Amerine-0159.dng,Italy,,1
160,Amerine-0160.dng,California Red,,2
161,Amerine-0161.dng,California Red,,2
162,Amerine-0162.dng,California Red,,2
163,Amerine-0163.dng,California Red,,2
164,Amerine-0164.dng,California Red,,2
165,Amerine-0165.dng,California Red,,2
166,Amerine-0166.dng,California Red,,2
167,Amerine-0167.dng,California Red,,2
168,Amerine-0168.dng,California Red,,2
169,Amerine-0169.dng,California Red,,2
170,Amerine-0170.dng,California Red,,2
171,Amerine-0171.dng,California Red,,2
172,Amerine-0172.dng,California Red,,2
173,Amerine-0173.dng,California Red,,2
174,Amerine-0174.dng,California Red,,2
175,Amerine-0175.dng,California Red,,2
176,Amerine-0176.dng,California Red,,2
177,Amerine-0177.dng,California Red,,2
178,Amerine-0178.dng,California Red,,2
179,Amerine-0179.dng,California Red,,2
180,Amerine-0180.dng,California Red,,2
181,Amerine-0181.dng,California Red,,2
182,Amerine-0182.dng,California Red,,2
183,Amerine-0183.dng,California Red,,2
184,Amerine-0184.dng,California Red,,2
185,Amerine-0185.dng,California Red,,2
186,Amerine-0186.dng,California Red,,2
187,Amerine-0187.dng,California Red,,2
188,Amerine-0188.dng,California Red,,2
189,Amerine-0189.dng,California Red,,2
190,Amerine-0190.dng,California Red,,2
191,Amerine-0191.dng,California Red,,2
192,Amerine-0192.dng,California Red,,2
193,Amerine-0193.dng,California Red,,2
194,Amerine-0194.dng,California Red,,2
195,Amerine-0195.dng,California Red,,2
196,Amerine-0196.dng,California Red,,2
197,Amerine-0197.dng,California Red,,2
198,Amerine-0198.dng,California Red,,2
199,Amerine-0199.dng,California Red,,2
200,Amerine-0200.dng,California Red,,2
201,Amerine-0201.dng,California Red,,2
202,Amerine-0202.dng,California Red,,2
203,Amerine-0203.dng,California Red,,2
204,Amerine-0204.dng,California Red,,2
205,Amerine-0205.dng,California Red,,2
206,Amerine-0206.dng,California Red,,2
207,Amerine-0207.dng,California Red,,2
208,Amerine-0208.dng,California Red,,2
209,Amerine-0209.dng,California Red,,2
210,Amerine-0210.dng,California Red,,2
211,Amerine-0211.dng,California Red,,2
212,Amerine-0212.dng,California Red,,2
213,Amerine-0213.dng,California Red,,2
214,Amerine-0214.dng,California Red,,2
215,Amerine-0215.dng,California Red,,2
216,Amerine-0216.dng,California Red,,2
217,Amerine-0217.dng,California Red,,2
218,Amerine-0218.dng,California Red,,2
219,Amerine-0219.dng,California Red,,2
220,Amerine-0220.dng,California Red,,2
221,Amerine-0221.dng,California Red,,2
222,Amerine-0222.dng,California Red,,2
223,Amerine-0223.dng,California Red,,2
224,Amerine-0224.dng,California Red,,2
225,Amerine-0225.dng,California Red,,2
226,Amerine-0226.dng,California Red,,2
227,Amerine-0227.dng,California Red,,2
228,Amerine-0228.dng,California Red,,2
229,Amerine-0229.dng,California Red,,2
230,Amerine-0230.dng,California Red,,2
231,Amerine-0231.dng,California Red,,2
232,Amerine-0232.dng,California Red,,2
233,Amerine-0233.dng,California Red,,2
234,Amerine-0234.dng,California Red,,2
235,Amerine-0235.dng,California Red,,2
236,Amerine-0236.dng,California Red,,2
237,Amerine-0237.dng,California Red,,2
238,Amerine-0238.dng,California Red,,2
239,Amerine-0239.dng,California Red,,2
240,Amerine-0240.dng,California Red,,2
241,Amerine-0241.dng,California Red,,2
242,Amerine-0242.dng,California Red,,2
243,Amerine-0243.dng,California Red,,2
244,Amerine-0244.dng,California Red,,2
245,Amerine-0245.dng,California Red,,2
246,Amerine-0246.dng,California Red,,2
247,Amerine-0247.dng,California Red,,2
248,Amerine-0248.dng,California Red,,2
249,Amerine-0249.dng,California Red,,2
250,Amerine-0250.dng,California Red,,2
251,Amerine-0251.dng,California Red,,2
252,Amerine-0252.dng,California Red,,2
253,Amerine-0253.dng,California Red,,2
254,Amerine-0254.dng,California Red,,2
255,Amerine-0255.dng,California Red,,2
256,Amerine-0256.dng,California Red,,2
257,Amerine-0257.dng,California Red,,2
258,Amerine-0258.dng,California Red,,2
259,Amerine-0259.dng,California Red,,2
260,Amerine-0260.dng,California Red,,2
261,Amerine-0261.dng,California Red,,2
262,Amerine-0262.dng,California Red,,2
263,Amerine-0263.dng,California Red,,2
264,Amerine-0264.dng,California Red,,2
265,Amerine-0265.dng,California Red,,2
266,Amerine-0266.dng,California Red,,2
267,Amerine-0267.dng,California Red,,2
268,Amerine-0268.dng,California Red,,2
269,Amerine-0269.dng,California Red,,2
270,Amerine-0270.dng,California Red,,2
271,Amerine-0271.dng,California Red,,2
272,Amerine-0272.dng,California Red,,2
273,Amerine-0273.dng,California Red,,2
274,Amerine-0274.dng,California Red,,2
275,Amerine-0275.dng,California Red,,2
277,Amerine-0277.dng,California Red,,2
278,Amerine-0278.dng,California Red,,2
279,Amerine-0279.dng,California Red,,2
280,Amerine-0280.dng,California Red,,2
281,Amerine-0281.dng,California Red,,2
282,Amerine-0282.dng,California Red,,2
283,Amerine-0283.dng,California Red,,2
284,Amerine-0284.dng,California Red,,2
286,Amerine-0286.dng,California Red,,2
287,Amerine-0287.dng,California Red,,2
288,Amerine-0288.dng,California Red,,2
289,Amerine-0289.dng,California Red,,2
290,Amerine-0290.dng,California Red,,2
291,Amerine-0291.dng,California Red,,2
292,Amerine-0292.dng,California Red,,2
293,Amerine-0293.dng,California Red,,2
294,Amerine-0294.dng,California Red,,2
295,Amerine-0295.dng,California Red,,2
296,Amerine-0296.dng,California Red,,2
297,Amerine-0297.dng,California Red,,2
298,Amerine-0298.dng,California Red,,2
299,Amerine-0299.dng,California Red,,2
300,Amerine-0300.dng,California Red,,2
301,Amerine-0301.dng,California Red,,2
302,Amerine-0302.dng,California Red,,2
303,Amerine-0303.dng,California Red,,2
304,Amerine-0304.dng,California Red,,2
305,Amerine-0305.dng,California Red,,2
306,Amerine-0306.dng,California Red,,2
307,Amerine-0307.dng,California Red,,2
308,Amerine-0308.dng,California Red,,2
309,Amerine-0309.dng,California Red,,2
310,Amerine-0310.dng,California Red,,2
311,Amerine-0311.dng,California Red,,2
312,Amerine-0312.dng,California Red,,2
313,Amerine-0313.dng,California Red,,2
314,Amerine-0314.dng,California Red,,2
316,Amerine-0316.dng,California Red,,2
317,Amerine-0317.dng,California Red,,2
318,Amerine-0318.dng,California Red,,2
319,Amerine-0319.dng,California Red,,2
320,Amerine-0320.dng,California Red,,2
321,Amerine-0321.dng,California Red,,2
322,Amerine-0322.dng,California Red,,2
323,Amerine-0323.dng,California Red,,2
324,Amerine-0324.dng,California Red,,2
325,Amerine-0325.dng,California Red,,2
326,Amerine-0326.dng,California Red,,2
327,Amerine-0327.dng,California Red,,2
328,Amerine-0328.dng,California Red,,2
329,Amerine-0329.dng,California Red,,2
330,Amerine-0330.dng,California Red,,2
331,Amerine-0331.dng,California Red,,2
332,Amerine-0332.dng,California Red,,2
333,Amerine-0333.dng,California Red,,2
334,Amerine-0334.dng,California Red,,2
335,Amerine-0335.dng,California Red,,2
336,Amerine-0336.dng,California Red,,2
337,Amerine-0337.dng,California Red,,2
338,Amerine-0338.dng,California Red,,2
339,Amerine-0339.dng,California Red,,2
340,Amerine-0340.dng,California Red,,2
341,Amerine-0341.dng,California Red,,2
342,Amerine-0342.dng,California Red,,2
343,Amerine-0343.dng,California Red,,2
344,Amerine-0344.dng,California Red,,2
345,Amerine-0345.dng,California Red,,2
346,Amerine-0346.dng,California Red,,2
347,Amerine-0347.dng,California Red,,2
348,Amerine-0348.dng,California Red,,2
349,Amerine-0349.dng,California Red,,2
350,Amerine-0350.dng,California Red,,2
351,Amerine-0351.dng,California Red,,2
352,Amerine-0352.dng,California Red,,2
354,Amerine-0354.dng,Apperitives and Liqueurs,,3
355,Amerine-0355.dng,Apperitives and Liqueurs,,3
356,Amerine-0356.dng,Apperitives and Liqueurs,,3
357,Amerine-0357.dng,Apperitives and Liqueurs,,3
358,Amerine-0358.dng,Apperitives and Liqueurs,,3
359,Amerine-0359.dng,Apperitives and Liqueurs,,3
360,Amerine-0360.dng,Apperitives and Liqueurs,,3
361,Amerine-0361.dng,Apperitives and Liqueurs,,3
362,Amerine-0362.dng,Apperitives and Liqueurs,,3
363,Amerine-0363.dng,Apperitives and Liqueurs,,3
364,Amerine-0364.dng,Apperitives and Liqueurs,,3
365,Amerine-0365.dng,Apperitives and Liqueurs,,3
366,Amerine-0366.dng,Apperitives and Liqueurs,,3
367,Amerine-0367.dng,Apperitives and Liqueurs,,3
368,Amerine-0368.dng,Apperitives and Liqueurs,,3
369,Amerine-0369.dng,Apperitives and Liqueurs,,3
370,Amerine-0370.dng,Apperitives and Liqueurs,,3
371,Amerine-0371.dng,Apperitives and Liqueurs,,3
372,Amerine-0372.dng,Apperitives and Liqueurs,,3
373,Amerine-0373.dng,Apperitives and Liqueurs,,3
374,Amerine-0374.dng,Apperitives and Liqueurs,,3
375,Amerine-0375.dng,Apperitives and Liqueurs,,3
376,Amerine-0376.dng,Apperitives and Liqueurs,,3
377,Amerine-0377.dng,Apperitives and Liqueurs,,3
378,Amerine-0378.dng,Apperitives and Liqueurs,,3
379,Amerine-0379.dng,Apperitives and Liqueurs,,3
380,Amerine-0380.dng,Apperitives and Liqueurs,,3
381,Amerine-0381.dng,Apperitives and Liqueurs,,3
382,Amerine-0382.dng,Apperitives and Liqueurs,,3
383,Amerine-0383.dng,Apperitives and Liqueurs,,3
384,Amerine-0384.dng,Apperitives and Liqueurs,,3
385,Amerine-0385.dng,Apperitives and Liqueurs,,3
386,Amerine-0386.dng,Apperitives and Liqueurs,,3
387,Amerine-0387.dng,Apperitives and Liqueurs,,3
388,Amerine-0388.dng,Apperitives and Liqueurs,,3
389,Amerine-0389.dng,Apperitives and Liqueurs,,3
391,Amerine-0391.dng,Apperitives and Liqueurs,,3
392,Amerine-0392.dng,Apperitives and Liqueurs,,3
393,Amerine-0393.dng,Apperitives and Liqueurs,,3
394,Amerine-0394.dng,Apperitives and Liqueurs,,3
395,Amerine-0395.dng,Apperitives and Liqueurs,,3
396,Amerine-0396.dng,Apperitives and Liqueurs,,3
397,Amerine-0397.dng,Apperitives and Liqueurs,,3
398,Amerine-0398.dng,Apperitives and Liqueurs,,3
399,Amerine-0399.dng,Apperitives and Liqueurs,,3
400,Amerine-0400.dng,Apperitives and Liqueurs,,3
401,Amerine-0401.dng,Apperitives and Liqueurs,,3
402,Amerine-0402.dng,Apperitives and Liqueurs,,3
403,Amerine-0403.dng,Apperitives and Liqueurs,,3
404,Amerine-0404.dng,Apperitives and Liqueurs,,3
405,Amerine-0405.dng,Apperitives and Liqueurs,,3
406,Amerine-0406.dng,Apperitives and Liqueurs,,3
407,Amerine-0407.dng,Apperitives and Liqueurs,,3
408,Amerine-0408.dng,Apperitives and Liqueurs,,3
409,Amerine-0409.dng,Apperitives and Liqueurs,,3
410,Amerine-0410.dng,Apperitives and Liqueurs,,3
411,Amerine-0411.dng,Apperitives and Liqueurs,,3
412,Amerine-0412.dng,Apperitives and Liqueurs,,3
413,Amerine-0413.dng,Apperitives and Liqueurs,,3
414,Amerine-0414.dng,Apperitives and Liqueurs,,3
415,Amerine-0415.dng,Apperitives and Liqueurs,,3
416,Amerine-0416.dng,Apperitives and Liqueurs,,3
417,Amerine-0417.dng,Apperitives and Liqueurs,,3
418,Amerine-0418.dng,Apperitives and Liqueurs,,3
419,Amerine-0419.dng,Apperitives and Liqueurs,,3
420,Amerine-0420.dng,Apperitives and Liqueurs,,3
421,Amerine-0421.dng,Apperitives and Liqueurs,,3
422,Amerine-0422.dng,Apperitives and Liqueurs,,3
423,Amerine-0423.dng,Apperitives and Liqueurs,,3
424,Amerine-0424.dng,Apperitives and Liqueurs,,3
425,Amerine-0425.dng,Apperitives and Liqueurs,,3
427,Amerine-0427.dng,Rhinegau,,4
428,Amerine-0428.dng,Rhinegau,,4
429,Amerine-0429.dng,Rhinegau,,4
430,Amerine-0430.dng,Rhinegau,,4
431,Amerine-0431.dng,Rhinegau,,4
432,Amerine-0432.dng,Rhinegau,,4
433,Amerine-0433.dng,Rhinegau,,4
434,Amerine-0434.dng,Rhinegau,,4
435,Amerine-0435.dng,Rhinegau,,4
436,Amerine-0436.dng,Rhinegau,,4
437,Amerine-0437.dng,Rhinegau,,4
438,Amerine-0438.dng,Rhinegau,,4
439,Amerine-0439.dng,Rhinegau,,4
440,Amerine-0440.dng,Rhinegau,,4
441,Amerine-0441.dng,Rhinegau,,4
442,Amerine-0442.dng,Rhinegau,,4
443,Amerine-0443.dng,Rhinegau,,4
444,Amerine-0444.dng,Rhinegau,,4
445,Amerine-0445.dng,Rhinegau,,4
446,Amerine-0446.dng,Rhinegau,,4
447,Amerine-0447.dng,Rhinegau,,4
448,Amerine-0448.dng,Rhinegau,,4
449,Amerine-0449.dng,Rhinegau,,4
450,Amerine-0450.dng,Rhinegau,,4
451,Amerine-0451.dng,Rhinegau,,4
452,Amerine-0452.dng,Rhinegau,,4
453,Amerine-0453.dng,Rhinegau,,4
454,Amerine-0454.dng,Rhinegau,,4
455,Amerine-0455.dng,Rhinegau,,4
456,Amerine-0456.dng,Rhinegau,,4
457,Amerine-0457.dng,Rhinegau,,4
458,Amerine-0458.dng,Rhinegau,,4
459,Amerine-0459.dng,Rhinegau,,4
460,Amerine-0460.dng,Rhinegau,,4
461,Amerine-0461.dng,Rhinegau,,4
462,Amerine-0462.dng,Rhinegau,,4
463,Amerine-0463.dng,Rhinegau,,4
464,Amerine-0464.dng,Rhinegau,,4
465,Amerine-0465.dng,Rhinegau,,4
466,Amerine-0466.dng,Rhinegau,,4
467,Amerine-0467.dng,Rhinegau,,4
468,Amerine-0468.dng,Rhinegau,,4
469,Amerine-0469.dng,Rhinegau,,4
470,Amerine-0470.dng,Rhinegau,,4
471,Amerine-0471.dng,Rhinegau,,4
472,Amerine-0472.dng,Rhinegau,,4
473,Amerine-0473.dng,Rhinegau,,4
474,Amerine-0474.dng,Rhinegau,,4
475,Amerine-0475.dng,Rhinegau,,4
476,Amerine-0476.dng,Rhinegau,,4
477,Amerine-0477.dng,Rhinegau,,4
478,Amerine-0478.dng,Rhinegau,,4
479,Amerine-0479.dng,Rhinegau,,4
480,Amerine-0480.dng,Rhinegau,,4
481,Amerine-0481.dng,Rhinegau,,4
482,Amerine-0482.dng,Rhinegau,,4
483,Amerine-0483.dng,Rhinegau,,4
484,Amerine-0484.dng,Rhinegau,,4
485,Amerine-0485.dng,Rhinegau,,4
486,Amerine-0486.dng,Rhinegau,,4
487,Amerine-0487.dng,Rhinegau,,4
488,Amerine-0488.dng,Rhinegau,,4
489,Amerine-0489.dng,Rhinegau,,4
490,Amerine-0490.dng,Rhinegau,,4
491,Amerine-0491.dng,Rhinegau,,4
492,Amerine-0492.dng,Rhinegau,,4
493,Amerine-0493.dng,Rhinegau,,4
494,Amerine-0494.dng,Rhinegau,,4
495,Amerine-0495.dng,Rhinegau,,4
496,Amerine-0496.dng,Rhinegau,,4
497,Amerine-0497.dng,Rhinegau,,4
498,Amerine-0498.dng,Rhinegau,,4
499,Amerine-0499.dng,Rhinegau,,4
500,Amerine-0500.dng,Rhinegau,,4
501,Amerine-0501.dng,Rhinegau,,4
502,Amerine-0502.dng,Rhinegau,,4
503,Amerine-0503.dng,Rhinegau,,4
504,Amerine-0504.dng,Rhinegau,,4
505,Amerine-0505.dng,Rhinegau,,4
506,Amerine-0506.dng,Rhinegau,,4
507,Amerine-0507.dng,Rhinegau,,4
508,Amerine-0508.dng,Rhinegau,,4
509,Amerine-0509.dng,Rhinegau,,4
510,Amerine-0510.dng,Rhinegau,,4
511,Amerine-0511.dng,Rhinegau,,4
512,Amerine-0512.dng,Rhinegau,,4
513,Amerine-0513.dng,Rhinegau,,4
514,Amerine-0514.dng,Rhinegau,,4
515,Amerine-0515.dng,Rhinegau,,4
516,Amerine-0516.dng,Rhinegau,,4
517,Amerine-0517.dng,Rhinegau,,4
518,Amerine-0518.dng,Rhinegau,,4
519,Amerine-0519.dng,Rhinegau,,4
520,Amerine-0520.dng,Rhinegau,,4
521,Amerine-0521.dng,Rhinegau,,4
522,Amerine-0522.dng,Rhinegau,,4
523,Amerine-0523.dng,Rhinegau,,4
524,Amerine-0524.dng,Rhinegau,,4
525,Amerine-0525.dng,Rhinegau,,4
526,Amerine-0526.dng,Rhinegau,,4
527,Amerine-0527.dng,Rhinegau,,4
528,Amerine-0528.dng,Rhinegau,,4
529,Amerine-0529.dng,Rhinegau,,4
530,Amerine-0530.dng,Rhinegau,,4
531,Amerine-0531.dng,Rhinegau,,4
532,Amerine-0532.dng,Rhinegau,,4
533,Amerine-0533.dng,Rhinegau,,4
534,Amerine-0534.dng,Rhinegau,,4
535,Amerine-0535.dng,Rhinegau,,4
536,Amerine-0536.dng,Rhinegau,,4
537,Amerine-0537.dng,Rhinegau,,4
538,Amerine-0538.dng,Rhinegau,,4
539,Amerine-0539.dng,Rhinegau,,4
540,Amerine-0540.dng,Rhinegau,,4
541,Amerine-0541.dng,Rhinegau,,4
542,Amerine-0542.dng,Rhinegau,,4
543,Amerine-0543.dng,Rhinegau,,4
544,Amerine-0544.dng,Rhinegau,,4
545,Amerine-0545.dng,Rhinegau,,4
546,Amerine-0546.dng,Rhinegau,,4
547,Amerine-0547.dng,Rhinegau,,4
548,Amerine-0548.dng,Rhinegau,,4
549,Amerine-0549.dng,Rhinegau,,4
550,Amerine-0550.dng,Rhinegau,,4
551,Amerine-0551.dng,Rhinegau,,4
552,Amerine-0552.dng,Rhinegau,,4
553,Amerine-0553.dng,Rhinegau,,4
554,Amerine-0554.dng,Rhinegau,,4
555,Amerine-0555.dng,Rhinegau,,4
556,Amerine-0556.dng,Rhinegau,,4
557,Amerine-0557.dng,Rhinegau,,4
558,Amerine-0558.dng,Rhinegau,,4
559,Amerine-0559.dng,Rhinegau,,4
560,Amerine-0560.dng,Rhinegau,,4
561,Amerine-0561.dng,Rhinegau,,4
562,Amerine-0562.dng,Rhinegau,,4
563,Amerine-0563.dng,Rhinegau,,4
564,Amerine-0564.dng,Rhinegau,,4
565,Amerine-0565.dng,Rhinegau,,4
566,Amerine-0566.dng,Rhinegau,,4
567,Amerine-0567.dng,Rhinegau,,4
568,Amerine-0568.dng,Rhinegau,,4
569,Amerine-0569.dng,Rhinegau,,4
570,Amerine-0570.dng,Rhinegau,,4
571,Amerine-0571.dng,Rhinegau,,4
572,Amerine-0572.dng,Rhinegau,,4
573,Amerine-0573.dng,Rhinegau,,4
574,Amerine-0574.dng,Rhinegau,,4
575,Amerine-0575.dng,Rhinegau,,4
576,Amerine-0576.dng,Rhinegau,,4
577,Amerine-0577.dng,Rhinegau,,4
578,Amerine-0578.dng,Rhinegau,,4
579,Amerine-0579.dng,Rhinegau,,4
580,Amerine-0580.dng,Rhinegau,,4
581,Amerine-0581.dng,Rhinegau,,4
582,Amerine-0582.dng,Rhinegau,,4
583,Amerine-0583.dng,Rhinegau,,4
584,Amerine-0584.dng,Rhinegau,,4
585,Amerine-0585.dng,Rhinegau,,4
586,Amerine-0586.dng,Rhinegau,,4
587,Amerine-0587.dng,Rhinegau,,4
588,Amerine-0588.dng,Rhinegau,,4
589,Amerine-0589.dng,Rhinegau,,4
590,Amerine-0590.dng,Rhinegau,,4
591,Amerine-0591.dng,Rhinegau,,4
592,Amerine-0592.dng,Rhinegau,,4
593,Amerine-0593.dng,Rhinegau,,4
594,Amerine-0594.dng,Rhinegau,,4
595,Amerine-0595.dng,Rhinegau,,4
596,Amerine-0596.dng,Rhinegau,,4
597,Amerine-0597.dng,Rhinegau,,4
598,Amerine-0598.dng,Rhinegau,,4
599,Amerine-0599.dng,Rhinegau,,4
600,Amerine-0600.dng,Rhinegau,,4
601,Amerine-0601.dng,Rhinegau,,4
602,Amerine-0602.dng,Rhinegau,,4
603,Amerine-0603.dng,Rhinegau,,4
604,Amerine-0604.dng,Rhinegau,,4
605,Amerine-0605.dng,Rhinegau,,4
606,Amerine-0606.dng,Rhinegau,,4
607,Amerine-0607.dng,Rhinegau,,4
608,Amerine-0608.dng,Rhinegau,,4
609,Amerine-0609.dng,Rhinegau,,4
610,Amerine-0610.dng,Rhinegau,,4
611,Amerine-0611.dng,Rhinegau,,4
612,Amerine-0612.dng,Rhinegau,,4
613,Amerine-0613.dng,Rhinegau,,4
614,Amerine-0614.dng,Rhinegau,,4
615,Amerine-0615.dng,Rhinegau,,4
616,Amerine-0616.dng,Rhinegau,,4
617,Amerine-0617.dng,Rhinegau,,4
618,Amerine-0618.dng,Rhinegau,,4
619,Amerine-0619.dng,Rhinegau,,4
620,Amerine-0620.dng,Rhinegau,,4
621,Amerine-0621.dng,Rhinegau,,4
622,Amerine-0622.dng,Rhinegau,,4
623,Amerine-0623.dng,Rhinegau,,4
624,Amerine-0624.dng,Rhinegau,,4
625,Amerine-0625.dng,Rhinegau,,4
626,Amerine-0626.dng,Rhinegau,,4
627,Amerine-0627.dng,Rhinegau,,4
628,Amerine-0628.dng,Rhinegau,,4
629,Amerine-0629.dng,European Trip 1950-1952,Content Separator,5
630,Amerine-0630.dng,European Trip 1950-1952,,5
631,Amerine-0631.dng,European Trip 1950-1952,,5
632,Amerine-0632.dng,European Trip 1950-1952,,5
633,Amerine-0633.dng,European Trip 1950-1952,,5
634,Amerine-0634.dng,European Trip 1950-1952,,5
635,Amerine-0635.dng,European Trip 1950-1952,,5
636,Amerine-0636.dng,European Trip 1950-1952,,5
637,Amerine-0637.dng,European Trip 1950-1952,,5
638,Amerine-0638.dng,European Trip 1950-1952,,5
639,Amerine-0639.dng,European Trip 1950-1952,,5
640,Amerine-0640.dng,European Trip 1950-1952,,5
641,Amerine-0641.dng,European Trip 1950-1952,,5
